tahun,bulan,provinsi,jenis,volume
2020,Juli,Daerah Istimewa Yogyakarta,Kayu Gergajian,191.98
2020,Juli,DKI Jakarta,Kayu Gergajian,0.0
2020,Juli,Gorontalo,Kayu Gergajian,1402.65
2020,Juli,Jambi,Kayu Gergajian,3611.61
2020,Juli,Jawa Barat,Kayu Gergajian,2876.17
2020,Juli,Jawa Tengah,Kayu Gergajian,53111.58
2020,Juli,Jawa Timur,Kayu Gergajian,84952.86
2020,Juli,Kalimantan Barat,Kayu Gergajian,1092.61
2020,Juli,Kalimantan Selatan,Kayu Gergajian,8398.08
2020,Juli,Kalimantan Tengah,Kayu Gergajian,10266.4
2020,Juli,Kalimantan Timur,Kayu Gergajian,6402.71
2020,Juli,Kalimantan Utara,Kayu Gergajian,1848.24
2020,Juli,Kepulauan Riau,Kayu Gergajian,53.17
2020,Juli,Lampung,Kayu Gergajian,7212.44
2020,Juli,Maluku,Kayu Gergajian,677.75
2020,Juli,Maluku Utara,Kayu Gergajian,1022.34
2020,Juli,Papua,Kayu Gergajian,11076.57
2020,Juli,Papua Barat,Kayu Gergajian,6811.02
2020,Juli,Riau,Kayu Gergajian,6322.23
2020,Juli,Sulawesi Selatan,Kayu Gergajian,974.71
2020,Juli,Sulawesi Tengah,Kayu Gergajian,1129.43
2020,Juli,Sulawesi Tenggara,Kayu Gergajian,712.94
2020,Juli,Sumatera Barat,Kayu Gergajian,367.25
2020,Juli,Sumatera Selatan,Kayu Gergajian,1352.98
2020,Juli,Sumatera Utara,Kayu Gergajian,23237.87
2020,Agustus,Aceh,Kayu Gergajian,670.62
2020,Agustus,Bali,Kayu Gergajian,810.92
2020,Agustus,Banten,Kayu Gergajian,1295.08
2020,Agustus,Bengkulu,Kayu Gergajian,0.0
2020,Agustus,Daerah Istimewa Yogyakarta,Kayu Gergajian,198.18
2020,Agustus,DKI Jakarta,Kayu Gergajian,18.96
2020,Agustus,Gorontalo,Kayu Gergajian,1657.13
2020,Agustus,Jambi,Kayu Gergajian,4514.73
2020,Agustus,Jawa Barat,Kayu Gergajian,2832.29
2020,Agustus,Jawa Tengah,Kayu Gergajian,48863.15
2020,Agustus,Jawa Timur,Kayu Gergajian,79949.19
2020,Agustus,Kalimantan Barat,Kayu Gergajian,598.12
2020,Agustus,Kalimantan Selatan,Kayu Gergajian,8010.68
2020,Agustus,Kalimantan Tengah,Kayu Gergajian,9971.63
2020,Agustus,Kalimantan Timur,Kayu Gergajian,7396.77
2020,Agustus,Kalimantan Utara,Kayu Gergajian,1704.35
2020,Agustus,Kepulauan Riau,Kayu Gergajian,61.84
2020,Agustus,Lampung,Kayu Gergajian,7891.74
2020,Agustus,Maluku,Kayu Gergajian,382.78
2020,Agustus,Maluku Utara,Kayu Gergajian,725.39
2020,Agustus,Papua,Kayu Gergajian,11626.95
2020,Agustus,Papua Barat,Kayu Gergajian,7121.71
2020,Agustus,Riau,Kayu Gergajian,5949.01
2020,Agustus,Sulawesi Selatan,Kayu Gergajian,733.82
2020,Agustus,Sulawesi Tengah,Kayu Gergajian,1030.65
2020,Agustus,Sulawesi Tenggara,Kayu Gergajian,1317.54
2020,Agustus,Sumatera Barat,Kayu Gergajian,229.58
2020,Agustus,Sumatera Selatan,Kayu Gergajian,1191.77
2020,Agustus,Sumatera Utara,Kayu Gergajian,20048.26
2020,September,Aceh,Kayu Gergajian,590.52
2020,September,Bali,Kayu Gergajian,532.63
2020,September,Banten,Kayu Gergajian,1058.45
2020,September,Bengkulu,Kayu Gergajian,0.0
2020,September,Daerah Istimewa Yogyakarta,Kayu Gergajian,271.5
2020,September,DKI Jakarta,Kayu Gergajian,137.43
2020,September,Gorontalo,Kayu Gergajian,1146.97
2020,September,Jambi,Kayu Gergajian,4211.31
2020,September,Jawa Barat,Kayu Gergajian,3497.09
2020,September,Jawa Tengah,Kayu Gergajian,53862.12
2020,September,Jawa Timur,Kayu Gergajian,88567.11
2020,September,Kalimantan Barat,Kayu Gergajian,895.33
2020,September,Kalimantan Selatan,Kayu Gergajian,9179.81
2020,September,Kalimantan Tengah,Kayu Gergajian,9973.18
2020,September,Kalimantan Timur,Kayu Gergajian,10480.52
2020,September,Kalimantan Utara,Kayu Gergajian,2050.3
2020,September,Kepulauan Riau,Kayu Gergajian,53.7
2020,September,Lampung,Kayu Gergajian,7249.61
2020,September,Maluku,Kayu Gergajian,525.68
2020,September,Maluku Utara,Kayu Gergajian,616.56
2020,September,Papua,Kayu Gergajian,13207.07
2020,September,Papua Barat,Kayu Gergajian,7305.44
2020,September,Riau,Kayu Gergajian,5952.23
2020,September,Sulawesi Selatan,Kayu Gergajian,890.43
2020,September,Sulawesi Tengah,Kayu Gergajian,1057.28
2020,September,Sulawesi Tenggara,Kayu Gergajian,838.44
2020,September,Sumatera Barat,Kayu Gergajian,205.16
2020,September,Sumatera Selatan,Kayu Gergajian,1171.28
2020,September,Sumatera Utara,Kayu Gergajian,21442.11
2020,Oktober,Aceh,Kayu Gergajian,148.97
2020,Oktober,Bali,Kayu Gergajian,1075.96
2020,Oktober,Banten,Kayu Gergajian,1282.2
2020,Oktober,Bengkulu,Kayu Gergajian,0.0
2020,Oktober,Daerah Istimewa Yogyakarta,Kayu Gergajian,350.62
2020,Oktober,DKI Jakarta,Kayu Gergajian,66.31
2020,Oktober,Gorontalo,Kayu Gergajian,1435.69
2020,Oktober,Jambi,Kayu Gergajian,3510.39
2020,Oktober,Jawa Barat,Kayu Gergajian,1853.26
2020,Oktober,Jawa Tengah,Kayu Gergajian,53180.41
2020,Oktober,Jawa Timur,Kayu Gergajian,90381.68
2020,Oktober,Kalimantan Barat,Kayu Gergajian,1129.82
2020,Oktober,Kalimantan Selatan,Kayu Gergajian,12624.07
2020,Oktober,Kalimantan Tengah,Kayu Gergajian,9767.69
2020,Oktober,Kalimantan Timur,Kayu Gergajian,8025.21
2020,Oktober,Kalimantan Utara,Kayu Gergajian,1932.23
2020,Oktober,Kepulauan Riau,Kayu Gergajian,54.21
2020,Oktober,Lampung,Kayu Gergajian,6523.23
2020,Oktober,Maluku,Kayu Gergajian,509.48
2020,Oktober,Maluku Utara,Kayu Gergajian,276.47
2020,Oktober,Papua,Kayu Gergajian,12361.79
2020,Oktober,Papua Barat,Kayu Gergajian,9246.51
2020,Oktober,Riau,Kayu Gergajian,5243.49
2020,Oktober,Sulawesi Selatan,Kayu Gergajian,753.74
2020,Oktober,Sulawesi Tengah,Kayu Gergajian,1365.03
2020,Oktober,Sulawesi Tenggara,Kayu Gergajian,1890.77
2020,Oktober,Sumatera Barat,Kayu Gergajian,330.81
2020,Oktober,Sumatera Selatan,Kayu Gergajian,1105.4
2020,Oktober,Sumatera Utara,Kayu Gergajian,18036.89
2020,November,Aceh,Kayu Gergajian,139.81
2020,November,Bali,Kayu Gergajian,1138.84
2020,November,Banten,Kayu Gergajian,1478.17
2020,November,Bengkulu,Kayu Gergajian,0.0
2020,November,Daerah Istimewa Yogyakarta,Kayu Gergajian,318.13
2020,November,DKI Jakarta,Kayu Gergajian,87.93
2020,November,Gorontalo,Kayu Gergajian,1100.01
2020,November,Jambi,Kayu Gergajian,3549.78
2020,November,Jawa Barat,Kayu Gergajian,2222.71
2020,November,Jawa Tengah,Kayu Gergajian,48802.81
2020,November,Jawa Timur,Kayu Gergajian,87539.12
2020,November,Kalimantan Barat,Kayu Gergajian,939.38
2020,November,Kalimantan Selatan,Kayu Gergajian,7157.96
2020,November,Kalimantan Tengah,Kayu Gergajian,7097.84
2020,November,Kalimantan Timur,Kayu Gergajian,8916.99
2020,November,Kalimantan Utara,Kayu Gergajian,1855.95
2020,November,Kepulauan Riau,Kayu Gergajian,53.02
2020,November,Lampung,Kayu Gergajian,6619.96
2020,November,Maluku,Kayu Gergajian,671.42
2020,November,Maluku Utara,Kayu Gergajian,194.9
2020,November,Papua,Kayu Gergajian,13874.3
2020,November,Papua Barat,Kayu Gergajian,8901.57
2020,November,Riau,Kayu Gergajian,6223.91
2020,November,Sulawesi Selatan,Kayu Gergajian,284.5
2020,November,Sulawesi Tengah,Kayu Gergajian,1271.21
2020,November,Sulawesi Tenggara,Kayu Gergajian,2765.7
2020,November,Sumatera Barat,Kayu Gergajian,338.62
2020,November,Sumatera Selatan,Kayu Gergajian,815.03
2020,November,Sumatera Utara,Kayu Gergajian,17144.33
2020,Desember,Aceh,Kayu Gergajian,75.87
2020,Desember,Bali,Kayu Gergajian,1016.56
2020,Desember,Banten,Kayu Gergajian,628.27
2020,Desember,Bengkulu,Kayu Gergajian,0.0
2020,Desember,Daerah Istimewa Yogyakarta,Kayu Gergajian,317.37
2020,Desember,DKI Jakarta,Kayu Gergajian,121.1
2020,Desember,Gorontalo,Kayu Gergajian,248.48
2020,Desember,Jambi,Kayu Gergajian,4113.06
2020,Desember,Jawa Barat,Kayu Gergajian,1976.35
2020,Desember,Jawa Tengah,Kayu Gergajian,47526.62
2020,Desember,Jawa Timur,Kayu Gergajian,80858.99
2020,Desember,Kalimantan Barat,Kayu Gergajian,1030.55
2020,Desember,Kalimantan Selatan,Kayu Gergajian,6800.73
2020,Desember,Kalimantan Tengah,Kayu Gergajian,12030.57
2020,Desember,Kalimantan Timur,Kayu Gergajian,11002.33
2020,Desember,Kalimantan Utara,Kayu Gergajian,1745.3
2020,Desember,Kepulauan Riau,Kayu Gergajian,0.0
2020,Desember,Lampung,Kayu Gergajian,6473.11
2020,Desember,Maluku,Kayu Gergajian,250.89
2020,Desember,Maluku Utara,Kayu Gergajian,293.27
2020,Desember,Papua,Kayu Gergajian,10738.53
2020,Desember,Papua Barat,Kayu Gergajian,6772.0
2020,Desember,Riau,Kayu Gergajian,5313.37
2020,Desember,Sulawesi Selatan,Kayu Gergajian,213.89
2020,Desember,Sulawesi Tengah,Kayu Gergajian,1534.84
2020,Desember,Sulawesi Tenggara,Kayu Gergajian,1639.98
2020,Desember,Sumatera Barat,Kayu Gergajian,70.27
2020,Desember,Sumatera Selatan,Kayu Gergajian,701.41
2020,Desember,Sumatera Utara,Kayu Gergajian,16652.36
2020,Januari,Bali,Kayu Lapis dan LVL,177.36
2020,Januari,Banten,Kayu Lapis dan LVL,13267.57
2020,Januari,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2020,Januari,Jambi,Kayu Lapis dan LVL,10181.03
2020,Januari,Jawa Barat,Kayu Lapis dan LVL,4252.72
2020,Januari,Jawa Tengah,Kayu Lapis dan LVL,77517.34
2020,Januari,Jawa Timur,Kayu Lapis dan LVL,98232.25
2020,Januari,Kalimantan Barat,Kayu Lapis dan LVL,16445.09
2020,Januari,Kalimantan Selatan,Kayu Lapis dan LVL,47330.01
2020,Januari,Kalimantan Tengah,Kayu Lapis dan LVL,6268.24
2020,Januari,Kalimantan Timur,Kayu Lapis dan LVL,29966.29
2020,Januari,Kalimantan Utara,Kayu Lapis dan LVL,12313.78
2020,Januari,Lampung,Kayu Lapis dan LVL,1824.0
2020,Januari,Maluku,Kayu Lapis dan LVL,476.5
2020,Januari,Nusa Tenggara Barat,Kayu Lapis dan LVL,0.0
2020,Januari,Papua,Kayu Lapis dan LVL,12792.62
2020,Januari,Papua Barat,Kayu Lapis dan LVL,142.88
2020,Januari,Riau,Kayu Lapis dan LVL,4617.87
2020,Januari,Sulawesi Selatan,Kayu Lapis dan LVL,8490.05
2020,Januari,Sulawesi Tengah,Kayu Lapis dan LVL,0.0
2020,Januari,Sumatera Selatan,Kayu Lapis dan LVL,2513.01
2020,Januari,Sumatera Utara,Kayu Lapis dan LVL,3410.5
2020,Februari,Bali,Kayu Lapis dan LVL,135.39
2020,Februari,Banten,Kayu Lapis dan LVL,13515.45
2020,Februari,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2020,Februari,Jambi,Kayu Lapis dan LVL,10560.3
2020,Februari,Jawa Barat,Kayu Lapis dan LVL,4505.55
2020,Februari,Jawa Tengah,Kayu Lapis dan LVL,79303.75
2020,Februari,Jawa Timur,Kayu Lapis dan LVL,97103.49
2020,Februari,Kalimantan Barat,Kayu Lapis dan LVL,14866.84
2020,Februari,Kalimantan Selatan,Kayu Lapis dan LVL,46384.87
2020,Februari,Kalimantan Tengah,Kayu Lapis dan LVL,5989.73
2020,Februari,Kalimantan Timur,Kayu Lapis dan LVL,28780.08
2020,Februari,Kalimantan Utara,Kayu Lapis dan LVL,11438.39
2020,Februari,Lampung,Kayu Lapis dan LVL,2006.19
2020,Februari,Maluku,Kayu Lapis dan LVL,611.58
2020,Februari,Nusa Tenggara Barat,Kayu Lapis dan LVL,75.59
2020,Februari,Papua,Kayu Lapis dan LVL,11603.34
2020,Februari,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Februari,Riau,Kayu Lapis dan LVL,4329.74
2020,Februari,Sulawesi Selatan,Kayu Lapis dan LVL,8462.69
2020,Februari,Sulawesi Tengah,Kayu Lapis dan LVL,23.15
2020,Februari,Sumatera Selatan,Kayu Lapis dan LVL,1695.11
2020,Februari,Sumatera Utara,Kayu Lapis dan LVL,4879.66
2020,Maret,Bali,Kayu Lapis dan LVL,121.81
2020,Maret,Banten,Kayu Lapis dan LVL,14087.23
2020,Maret,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,119.02
2020,Maret,Jambi,Kayu Lapis dan LVL,10077.41
2020,Maret,Jawa Barat,Kayu Lapis dan LVL,4989.71
2020,Maret,Jawa Tengah,Kayu Lapis dan LVL,80040.81
2020,Maret,Jawa Timur,Kayu Lapis dan LVL,95558.72
2020,Maret,Kalimantan Barat,Kayu Lapis dan LVL,17254.29
2020,Maret,Kalimantan Selatan,Kayu Lapis dan LVL,47801.48
2020,Maret,Kalimantan Tengah,Kayu Lapis dan LVL,6209.93
2020,Maret,Kalimantan Timur,Kayu Lapis dan LVL,30856.4
2020,Maret,Kalimantan Utara,Kayu Lapis dan LVL,8736.93
2020,Maret,Lampung,Kayu Lapis dan LVL,2350.17
2020,Maret,Maluku,Kayu Lapis dan LVL,533.65
2020,Maret,Nusa Tenggara Barat,Kayu Lapis dan LVL,52.64
2020,Maret,Papua,Kayu Lapis dan LVL,12980.64
2020,Maret,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Maret,Riau,Kayu Lapis dan LVL,3940.65
2020,Maret,Sulawesi Selatan,Kayu Lapis dan LVL,6697.36
2020,Maret,Sulawesi Tengah,Kayu Lapis dan LVL,50.98
2020,Maret,Sumatera Selatan,Kayu Lapis dan LVL,1947.83
2020,Maret,Sumatera Utara,Kayu Lapis dan LVL,5328.56
2020,April,Bali,Kayu Lapis dan LVL,160.25
2020,April,Banten,Kayu Lapis dan LVL,10960.49
2020,April,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,38.12
2020,April,Jambi,Kayu Lapis dan LVL,8254.04
2020,April,Jawa Barat,Kayu Lapis dan LVL,5681.69
2020,April,Jawa Tengah,Kayu Lapis dan LVL,76798.09
2020,April,Jawa Timur,Kayu Lapis dan LVL,88790.9
2020,April,Kalimantan Barat,Kayu Lapis dan LVL,17050.15
2020,April,Kalimantan Selatan,Kayu Lapis dan LVL,46694.56
2020,April,Kalimantan Tengah,Kayu Lapis dan LVL,6456.08
2020,April,Kalimantan Timur,Kayu Lapis dan LVL,29675.99
2020,April,Kalimantan Utara,Kayu Lapis dan LVL,10636.42
2020,April,Lampung,Kayu Lapis dan LVL,1944.2
2020,April,Maluku,Kayu Lapis dan LVL,696.23
2020,April,Nusa Tenggara Barat,Kayu Lapis dan LVL,68.97
2020,April,Papua,Kayu Lapis dan LVL,12308.95
2020,April,Papua Barat,Kayu Lapis dan LVL,0.0
2020,April,Riau,Kayu Lapis dan LVL,2324.84
2020,April,Sulawesi Selatan,Kayu Lapis dan LVL,7199.57
2020,April,Sulawesi Tengah,Kayu Lapis dan LVL,0.0
2020,April,Sumatera Selatan,Kayu Lapis dan LVL,2225.85
2020,April,Sumatera Utara,Kayu Lapis dan LVL,5078.2
2020,Mei,Bali,Kayu Lapis dan LVL,133.14
2020,Mei,Banten,Kayu Lapis dan LVL,6094.64
2020,Mei,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,9.56
2020,Mei,Jambi,Kayu Lapis dan LVL,4664.77
2020,Mei,Jawa Barat,Kayu Lapis dan LVL,2125.23
2020,Mei,Jawa Tengah,Kayu Lapis dan LVL,50949.25
2020,Mei,Jawa Timur,Kayu Lapis dan LVL,66551.27
2020,Mei,Kalimantan Barat,Kayu Lapis dan LVL,14761.5
2020,Mei,Kalimantan Selatan,Kayu Lapis dan LVL,36002.62
2020,Mei,Kalimantan Tengah,Kayu Lapis dan LVL,5713.83
2020,Mei,Kalimantan Timur,Kayu Lapis dan LVL,23954.66
2020,Mei,Kalimantan Utara,Kayu Lapis dan LVL,6574.22
2020,Mei,Lampung,Kayu Lapis dan LVL,939.51
2020,Mei,Maluku,Kayu Lapis dan LVL,646.19
2020,Mei,Nusa Tenggara Barat,Kayu Lapis dan LVL,0.0
2020,Mei,Papua,Kayu Lapis dan LVL,8648.1
2020,Mei,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Mei,Riau,Kayu Lapis dan LVL,2352.81
2020,Mei,Sulawesi Selatan,Kayu Lapis dan LVL,4738.15
2020,Mei,Sulawesi Tengah,Kayu Lapis dan LVL,0.0
2020,Mei,Sumatera Selatan,Kayu Lapis dan LVL,1502.86
2020,Mei,Sumatera Utara,Kayu Lapis dan LVL,3253.51
2020,Juni,Bali,Kayu Lapis dan LVL,125.21
2020,Juni,Banten,Kayu Lapis dan LVL,8850.28
2020,Juni,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,0.0
2020,Juni,Jambi,Kayu Lapis dan LVL,9604.94
2020,Juni,Jawa Barat,Kayu Lapis dan LVL,4560.1
2020,Juni,Jawa Tengah,Kayu Lapis dan LVL,71046.81
2020,Juni,Jawa Timur,Kayu Lapis dan LVL,85615.57
2020,Juni,Kalimantan Barat,Kayu Lapis dan LVL,18288.04
2020,Juni,Kalimantan Selatan,Kayu Lapis dan LVL,43700.5
2020,Juni,Kalimantan Tengah,Kayu Lapis dan LVL,7981.32
2020,Juni,Kalimantan Timur,Kayu Lapis dan LVL,22273.52
2020,Juni,Kalimantan Utara,Kayu Lapis dan LVL,10789.83
2020,Juni,Lampung,Kayu Lapis dan LVL,1554.64
2020,Juni,Maluku,Kayu Lapis dan LVL,640.98
2020,Juni,Nusa Tenggara Barat,Kayu Lapis dan LVL,72.87
2020,Juni,Papua,Kayu Lapis dan LVL,13652.36
2020,Juni,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Juni,Riau,Kayu Lapis dan LVL,2780.96
2020,Juni,Sulawesi Selatan,Kayu Lapis dan LVL,6291.57
2020,Juni,Sulawesi Tengah,Kayu Lapis dan LVL,0.0
2020,Juni,Sumatera Selatan,Kayu Lapis dan LVL,1837.79
2020,Juni,Sumatera Utara,Kayu Lapis dan LVL,3781.69
2020,Juli,Bali,Kayu Lapis dan LVL,173.96
2020,Juli,Banten,Kayu Lapis dan LVL,8528.45
2020,Juli,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,63.01
2020,Juli,Jambi,Kayu Lapis dan LVL,10038.44
2020,Juli,Jawa Barat,Kayu Lapis dan LVL,2746.62
2020,Juli,Jawa Tengah,Kayu Lapis dan LVL,75837.83
2020,Juli,Jawa Timur,Kayu Lapis dan LVL,91103.59
2020,Juli,Kalimantan Barat,Kayu Lapis dan LVL,18125.95
2020,Juli,Kalimantan Selatan,Kayu Lapis dan LVL,42431.31
2020,Juli,Kalimantan Tengah,Kayu Lapis dan LVL,7258.84
2020,Juli,Kalimantan Timur,Kayu Lapis dan LVL,26702.49
2020,Juli,Kalimantan Utara,Kayu Lapis dan LVL,11367.6
2020,Juli,Lampung,Kayu Lapis dan LVL,1917.21
2020,Juli,Maluku,Kayu Lapis dan LVL,752.77
2020,Juli,Nusa Tenggara Barat,Kayu Lapis dan LVL,29.08
2020,Juli,Papua,Kayu Lapis dan LVL,13672.9
2020,Juli,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Juli,Riau,Kayu Lapis dan LVL,2957.41
2020,Juli,Sulawesi Selatan,Kayu Lapis dan LVL,6698.8
2020,Juli,Sulawesi Tengah,Kayu Lapis dan LVL,0.0
2020,Juli,Sumatera Selatan,Kayu Lapis dan LVL,2165.91
2020,Juli,Sumatera Utara,Kayu Lapis dan LVL,4543.62
2020,Agustus,Bali,Kayu Lapis dan LVL,163.96
2020,Agustus,Banten,Kayu Lapis dan LVL,8454.28
2020,Agustus,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,119.02
2020,Agustus,Jambi,Kayu Lapis dan LVL,9806.2
2020,Agustus,Jawa Barat,Kayu Lapis dan LVL,4344.95
2020,Agustus,Jawa Tengah,Kayu Lapis dan LVL,76312.91
2020,Agustus,Jawa Timur,Kayu Lapis dan LVL,94875.1
2020,Agustus,Kalimantan Barat,Kayu Lapis dan LVL,12910.76
2020,Agustus,Kalimantan Selatan,Kayu Lapis dan LVL,36814.25
2020,Agustus,Kalimantan Tengah,Kayu Lapis dan LVL,6380.06
2020,Agustus,Kalimantan Timur,Kayu Lapis dan LVL,25412.35
2020,Agustus,Kalimantan Utara,Kayu Lapis dan LVL,10355.45
2020,Agustus,Lampung,Kayu Lapis dan LVL,1859.59
2020,Agustus,Maluku,Kayu Lapis dan LVL,617.59
2020,Agustus,Nusa Tenggara Barat,Kayu Lapis dan LVL,7.19
2020,Agustus,Papua,Kayu Lapis dan LVL,12727.58
2020,Agustus,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Agustus,Riau,Kayu Lapis dan LVL,2497.8
2020,Agustus,Sulawesi Selatan,Kayu Lapis dan LVL,6526.05
2020,Agustus,Sulawesi Tengah,Kayu Lapis dan LVL,190.13
2020,Agustus,Sumatera Selatan,Kayu Lapis dan LVL,1464.95
2020,Agustus,Sumatera Utara,Kayu Lapis dan LVL,4601.15
2020,September,Bali,Kayu Lapis dan LVL,180.22
2020,September,Banten,Kayu Lapis dan LVL,9490.5
2020,September,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,297.56
2020,September,Jambi,Kayu Lapis dan LVL,10328.08
2020,September,Jawa Barat,Kayu Lapis dan LVL,6121.42
2020,September,Jawa Tengah,Kayu Lapis dan LVL,79741.63
2020,September,Jawa Timur,Kayu Lapis dan LVL,104083.9
2020,September,Kalimantan Barat,Kayu Lapis dan LVL,13657.1
2020,September,Kalimantan Selatan,Kayu Lapis dan LVL,42772.72
2020,September,Kalimantan Tengah,Kayu Lapis dan LVL,8700.63
2020,September,Kalimantan Timur,Kayu Lapis dan LVL,25530.15
2020,September,Kalimantan Utara,Kayu Lapis dan LVL,11557.52
2020,September,Lampung,Kayu Lapis dan LVL,1432.93
2020,September,Maluku,Kayu Lapis dan LVL,539.54
2020,September,Nusa Tenggara Barat,Kayu Lapis dan LVL,89.78
2020,September,Papua,Kayu Lapis dan LVL,13339.04
2020,September,Papua Barat,Kayu Lapis dan LVL,0.0
2020,September,Riau,Kayu Lapis dan LVL,3706.91
2020,September,Sulawesi Selatan,Kayu Lapis dan LVL,6269.53
2020,September,Sulawesi Tengah,Kayu Lapis dan LVL,118.44
2020,September,Sumatera Selatan,Kayu Lapis dan LVL,1051.06
2020,September,Sumatera Utara,Kayu Lapis dan LVL,3992.22
2020,Oktober,Bali,Kayu Lapis dan LVL,204.33
2020,Oktober,Banten,Kayu Lapis dan LVL,9660.57
2020,Oktober,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,257.56
2020,Oktober,Jambi,Kayu Lapis dan LVL,9590.25
2020,Oktober,Jawa Barat,Kayu Lapis dan LVL,4520.89
2020,Oktober,Jawa Tengah,Kayu Lapis dan LVL,81816.06
2020,Oktober,Jawa Timur,Kayu Lapis dan LVL,106716.16
2020,Oktober,Kalimantan Barat,Kayu Lapis dan LVL,13003.83
2020,Oktober,Kalimantan Selatan,Kayu Lapis dan LVL,39991.07
2020,Oktober,Kalimantan Tengah,Kayu Lapis dan LVL,8672.07
2020,Oktober,Kalimantan Timur,Kayu Lapis dan LVL,21607.89
2020,Oktober,Kalimantan Utara,Kayu Lapis dan LVL,10708.72
2020,Oktober,Lampung,Kayu Lapis dan LVL,1929.48
2020,Oktober,Maluku,Kayu Lapis dan LVL,111.75
2020,Oktober,Nusa Tenggara Barat,Kayu Lapis dan LVL,146.0
2020,Oktober,Papua,Kayu Lapis dan LVL,12740.78
2020,Oktober,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Oktober,Riau,Kayu Lapis dan LVL,3167.76
2020,Oktober,Sulawesi Selatan,Kayu Lapis dan LVL,6262.25
2020,Oktober,Sulawesi Tengah,Kayu Lapis dan LVL,0.0
2020,Oktober,Sumatera Selatan,Kayu Lapis dan LVL,584.7
2020,Oktober,Sumatera Utara,Kayu Lapis dan LVL,4123.97
2020,November,Bali,Kayu Lapis dan LVL,240.76
2020,November,Banten,Kayu Lapis dan LVL,9387.2
2020,November,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,140.49
2020,November,Jambi,Kayu Lapis dan LVL,9132.4
2020,November,Jawa Barat,Kayu Lapis dan LVL,4861.16
2020,November,Jawa Tengah,Kayu Lapis dan LVL,81524.67
2020,November,Jawa Timur,Kayu Lapis dan LVL,107693.04
2020,November,Kalimantan Barat,Kayu Lapis dan LVL,14204.99
2020,November,Kalimantan Selatan,Kayu Lapis dan LVL,42718.87
2020,November,Kalimantan Tengah,Kayu Lapis dan LVL,7186.11
2020,November,Kalimantan Timur,Kayu Lapis dan LVL,19817.08
2020,November,Kalimantan Utara,Kayu Lapis dan LVL,10817.69
2020,November,Lampung,Kayu Lapis dan LVL,2067.41
2020,November,Maluku,Kayu Lapis dan LVL,299.7
2020,November,Nusa Tenggara Barat,Kayu Lapis dan LVL,440.18
2020,November,Papua,Kayu Lapis dan LVL,12958.75
2020,November,Papua Barat,Kayu Lapis dan LVL,0.0
2020,November,Riau,Kayu Lapis dan LVL,3754.04
2020,November,Sulawesi Selatan,Kayu Lapis dan LVL,5998.09
2020,November,Sulawesi Tengah,Kayu Lapis dan LVL,0.0
2020,November,Sumatera Selatan,Kayu Lapis dan LVL,1292.64
2020,November,Sumatera Utara,Kayu Lapis dan LVL,3855.49
2020,Desember,Bali,Kayu Lapis dan LVL,191.83
2020,Desember,Banten,Kayu Lapis dan LVL,8205.55
2020,Desember,Daerah Istimewa Yogyakarta,Kayu Lapis dan LVL,127.16
2020,Desember,Jambi,Kayu Lapis dan LVL,8337.7
2020,Desember,Jawa Barat,Kayu Lapis dan LVL,5374.28
2020,Desember,Jawa Tengah,Kayu Lapis dan LVL,76668.54
2020,Desember,Jawa Timur,Kayu Lapis dan LVL,102051.85
2020,Desember,Kalimantan Barat,Kayu Lapis dan LVL,13728.17
2020,Desember,Kalimantan Selatan,Kayu Lapis dan LVL,38121.82
2020,Desember,Kalimantan Tengah,Kayu Lapis dan LVL,6785.31
2020,Desember,Kalimantan Timur,Kayu Lapis dan LVL,16345.54
2020,Desember,Kalimantan Utara,Kayu Lapis dan LVL,10022.64
2020,Desember,Lampung,Kayu Lapis dan LVL,1842.25
2020,Desember,Maluku,Kayu Lapis dan LVL,236.28
2020,Desember,Nusa Tenggara Barat,Kayu Lapis dan LVL,0.0
2020,Desember,Papua,Kayu Lapis dan LVL,12035.61
2020,Desember,Papua Barat,Kayu Lapis dan LVL,0.0
2020,Desember,Riau,Kayu Lapis dan LVL,2913.63
2020,Desember,Sulawesi Selatan,Kayu Lapis dan LVL,5530.73
2020,Desember,Sulawesi Tengah,Kayu Lapis dan LVL,222.84
2020,Desember,Sumatera Selatan,Kayu Lapis dan LVL,950.88
2020,Desember,Sumatera Utara,Kayu Lapis dan LVL,3377.24
