tahun,bulan,provinsi,jenis,value
2020,Desember,Bengkulu,Kayu Tanaman,139.92
2020,Desember,Daerah Istimewa Yogyakarta,Kayu Tanaman,7410.89
2020,Desember,Gorontalo,Kayu Tanaman,0
2020,Desember,Impor Bahan Baku,Kayu Tanaman,416.91
2020,Desember,Jambi,Kayu Tanaman,506098.64
2020,Desember,Jawa Barat,Kayu Tanaman,31451.38
2020,Desember,Jawa Tengah,Kayu Tanaman,156610.34
2020,Desember,Jawa Timur,Kayu Tanaman,254862.91
2020,Desember,Kalimantan Barat,Kayu Tanaman,67093.76
2020,Desember,Kalimantan Selatan,Kayu Tanaman,3151.46
2020,Desember,Kalimantan Tengah,Kayu Tanaman,65011.93
2020,Desember,Kalimantan Timur,Kayu Tanaman,271874.79
2020,Desember,Kalimantan Utara,Kayu Tanaman,61317.88
2020,Desember,Kepulauan Bangka-Belitung,Kayu Tanaman,7731.89
2020,Desember,Lampung,Kayu Tanaman,12039.11
2020,Desember,Maluku,Kayu Tanaman,153.39
2020,Desember,Maluku Utara,Kayu Tanaman,0
2020,Desember,Nusa Tenggara Barat,Kayu Tanaman,1273.54
2020,Desember,Papua,Kayu Tanaman,0
2020,Desember,Papua Barat,Kayu Tanaman,0
2020,Desember,Riau,Kayu Tanaman,1886114.14
2020,Desember,Sulawesi Barat,Kayu Tanaman,306.42
2020,Desember,Sulawesi Selatan,Kayu Tanaman,3353.16
2020,Desember,Sulawesi Tengah,Kayu Tanaman,4039.92
2020,Desember,Sulawesi Tenggara,Kayu Tanaman,1284.08
2020,Desember,Sulawesi Utara,Kayu Tanaman,0
2020,Desember,Sumatera Barat,Kayu Tanaman,200.59
2020,Desember,Sumatera Selatan,Kayu Tanaman,729920.77
2020,Desember,Sumatera Utara,Kayu Tanaman,102401.5
2020,Januari,Aceh,Limbah,0
2020,Januari,Bali,Limbah,0
2020,Januari,Banten,Limbah,0
2020,Januari,Bengkulu,Limbah,0
2020,Januari,Daerah Istimewa Yogyakarta,Limbah,0
2020,Januari,Gorontalo,Limbah,202.11
2020,Januari,Impor Bahan Baku,Limbah,0
2020,Januari,Jambi,Limbah,0
2020,Januari,Jawa Barat,Limbah,0
2020,Januari,Jawa Tengah,Limbah,542.16
2020,Januari,Jawa Timur,Limbah,1535.77
2020,Januari,Kalimantan Barat,Limbah,0
2020,Januari,Kalimantan Selatan,Limbah,4059.3
2020,Januari,Kalimantan Tengah,Limbah,0
2020,Januari,Kalimantan Timur,Limbah,0
2020,Januari,Kalimantan Utara,Limbah,0
2020,Januari,Kepulauan Bangka-Belitung,Limbah,0
2020,Januari,Lampung,Limbah,0
2020,Januari,Maluku,Limbah,0
2020,Januari,Maluku Utara,Limbah,0
2020,Januari,Nusa Tenggara Barat,Limbah,0
2020,Januari,Papua,Limbah,0
2020,Januari,Papua Barat,Limbah,0
2020,Januari,Riau,Limbah,0
2020,Januari,Sulawesi Barat,Limbah,0
2020,Januari,Sulawesi Selatan,Limbah,700
2020,Januari,Sulawesi Tengah,Limbah,0
2020,Januari,Sulawesi Tenggara,Limbah,0
2020,Januari,Sulawesi Utara,Limbah,0
2020,Januari,Sumatera Barat,Limbah,0
2020,Januari,Sumatera Selatan,Limbah,0
2020,Januari,Sumatera Utara,Limbah,11567.66
2020,Februari,Aceh,Limbah,0
2020,Februari,Bali,Limbah,0
2020,Februari,Banten,Limbah,0
2020,Februari,Bengkulu,Limbah,0
2020,Februari,Daerah Istimewa Yogyakarta,Limbah,0
2020,Februari,Gorontalo,Limbah,0
2020,Februari,Impor Bahan Baku,Limbah,0
2020,Februari,Jambi,Limbah,0
2020,Februari,Jawa Barat,Limbah,0
2020,Februari,Jawa Tengah,Limbah,403.59
2020,Februari,Jawa Timur,Limbah,1178.66
2020,Februari,Kalimantan Barat,Limbah,0
2020,Februari,Kalimantan Selatan,Limbah,3693.6
2020,Februari,Kalimantan Tengah,Limbah,0
2020,Februari,Kalimantan Timur,Limbah,0
2020,Februari,Kalimantan Utara,Limbah,0
2020,Februari,Kepulauan Bangka-Belitung,Limbah,0
2020,Februari,Lampung,Limbah,0
2020,Februari,Maluku,Limbah,0
2020,Februari,Maluku Utara,Limbah,0
2020,Februari,Nusa Tenggara Barat,Limbah,0
2020,Februari,Papua,Limbah,0
2020,Februari,Papua Barat,Limbah,0
2020,Februari,Riau,Limbah,0
2020,Februari,Sulawesi Barat,Limbah,0
2020,Februari,Sulawesi Selatan,Limbah,1115.3
2020,Februari,Sulawesi Tengah,Limbah,0
2020,Februari,Sulawesi Tenggara,Limbah,0
2020,Februari,Sulawesi Utara,Limbah,0
2020,Februari,Sumatera Barat,Limbah,0
2020,Februari,Sumatera Selatan,Limbah,0
2020,Februari,Sumatera Utara,Limbah,9914.77
2020,Maret,Aceh,Limbah,0
2020,Maret,Bali,Limbah,0
2020,Maret,Banten,Limbah,0
2020,Maret,Bengkulu,Limbah,0
2020,Maret,Daerah Istimewa Yogyakarta,Limbah,0
2020,Maret,Gorontalo,Limbah,0
2020,Maret,Impor Bahan Baku,Limbah,0
2020,Maret,Jambi,Limbah,0
2020,Maret,Jawa Barat,Limbah,0
2020,Maret,Jawa Tengah,Limbah,267.55
2020,Maret,Jawa Timur,Limbah,1014.32
2020,Maret,Kalimantan Barat,Limbah,0
2020,Maret,Kalimantan Selatan,Limbah,10437.22
2020,Maret,Kalimantan Tengah,Limbah,0
2020,Maret,Kalimantan Timur,Limbah,0
2020,Maret,Kalimantan Utara,Limbah,0
2020,Maret,Kepulauan Bangka-Belitung,Limbah,0
2020,Maret,Lampung,Limbah,0
2020,Maret,Maluku,Limbah,0
2020,Maret,Maluku Utara,Limbah,0
2020,Maret,Nusa Tenggara Barat,Limbah,0
2020,Maret,Papua,Limbah,0
2020,Maret,Papua Barat,Limbah,0
2020,Maret,Riau,Limbah,0
2020,Maret,Sulawesi Barat,Limbah,0
2020,Maret,Sulawesi Selatan,Limbah,291.54
2020,Maret,Sulawesi Tengah,Limbah,0
2020,Maret,Sulawesi Tenggara,Limbah,0
2020,Maret,Sulawesi Utara,Limbah,0
2020,Maret,Sumatera Barat,Limbah,0
2020,Maret,Sumatera Selatan,Limbah,0
2020,Maret,Sumatera Utara,Limbah,10389.19
2020,April,Aceh,Limbah,0
2020,April,Bali,Limbah,0
2020,April,Banten,Limbah,0
2020,April,Bengkulu,Limbah,0
2020,April,Daerah Istimewa Yogyakarta,Limbah,0
2020,April,Gorontalo,Limbah,11.04
2020,April,Impor Bahan Baku,Limbah,0
2020,April,Jambi,Limbah,0
2020,April,Jawa Barat,Limbah,0
2020,April,Jawa Tengah,Limbah,136.37
2020,April,Jawa Timur,Limbah,1424.86
2020,April,Kalimantan Barat,Limbah,0
2020,April,Kalimantan Selatan,Limbah,1530.9
2020,April,Kalimantan Tengah,Limbah,0
2020,April,Kalimantan Timur,Limbah,0
2020,April,Kalimantan Utara,Limbah,0
2020,April,Kepulauan Bangka-Belitung,Limbah,0
2020,April,Lampung,Limbah,0
2020,April,Maluku,Limbah,0
2020,April,Maluku Utara,Limbah,0
2020,April,Nusa Tenggara Barat,Limbah,0
2020,April,Papua,Limbah,0
2020,April,Papua Barat,Limbah,0
2020,April,Riau,Limbah,0
2020,April,Sulawesi Barat,Limbah,0
2020,April,Sulawesi Selatan,Limbah,551.68
2020,April,Sulawesi Tengah,Limbah,0
2020,April,Sulawesi Tenggara,Limbah,0
2020,April,Sulawesi Utara,Limbah,0
2020,April,Sumatera Barat,Limbah,0
2020,April,Sumatera Selatan,Limbah,0
2020,April,Sumatera Utara,Limbah,9435.7
2020,Mei,Aceh,Limbah,0
2020,Mei,Bali,Limbah,0
2020,Mei,Banten,Limbah,0
2020,Mei,Bengkulu,Limbah,0
2020,Mei,Daerah Istimewa Yogyakarta,Limbah,0
2020,Mei,Gorontalo,Limbah,105.85
2020,Mei,Impor Bahan Baku,Limbah,0
2020,Mei,Jambi,Limbah,0
2020,Mei,Jawa Barat,Limbah,0
2020,Mei,Jawa Tengah,Limbah,205.19
2020,Mei,Jawa Timur,Limbah,1681.74
2020,Mei,Kalimantan Barat,Limbah,0
2020,Mei,Kalimantan Selatan,Limbah,2075.5
2020,Mei,Kalimantan Tengah,Limbah,0
2020,Mei,Kalimantan Timur,Limbah,0
2020,Mei,Kalimantan Utara,Limbah,0
2020,Mei,Kepulauan Bangka-Belitung,Limbah,0
2020,Mei,Lampung,Limbah,0
2020,Mei,Maluku,Limbah,0
2020,Mei,Maluku Utara,Limbah,0
2020,Mei,Nusa Tenggara Barat,Limbah,0
2020,Mei,Papua,Limbah,0
2020,Mei,Papua Barat,Limbah,0
2020,Mei,Riau,Limbah,0
2020,Mei,Sulawesi Barat,Limbah,0
2020,Mei,Sulawesi Selatan,Limbah,155.12
2020,Mei,Sulawesi Tengah,Limbah,0
2020,Mei,Sulawesi Tenggara,Limbah,0
2020,Mei,Sulawesi Utara,Limbah,0
2020,Mei,Sumatera Barat,Limbah,0
2020,Mei,Sumatera Selatan,Limbah,0
2020,Mei,Sumatera Utara,Limbah,8617.54
2020,Juni,Aceh,Limbah,0
2020,Juni,Bali,Limbah,0
2020,Juni,Banten,Limbah,0
2020,Juni,Bengkulu,Limbah,0
2020,Juni,Daerah Istimewa Yogyakarta,Limbah,0
2020,Juni,Gorontalo,Limbah,197.8
2020,Juni,Impor Bahan Baku,Limbah,0
2020,Juni,Jambi,Limbah,0
2020,Juni,Jawa Barat,Limbah,0
2020,Juni,Jawa Tengah,Limbah,75.23
2020,Juni,Jawa Timur,Limbah,2880.31
2020,Juni,Kalimantan Barat,Limbah,0
2020,Juni,Kalimantan Selatan,Limbah,4127.03
2020,Juni,Kalimantan Tengah,Limbah,0
2020,Juni,Kalimantan Timur,Limbah,0
2020,Juni,Kalimantan Utara,Limbah,0
2020,Juni,Kepulauan Bangka-Belitung,Limbah,0
2020,Juni,Lampung,Limbah,0
2020,Juni,Maluku,Limbah,0
2020,Juni,Maluku Utara,Limbah,0
2020,Juni,Nusa Tenggara Barat,Limbah,0
2020,Juni,Papua,Limbah,0
2020,Juni,Papua Barat,Limbah,0
2020,Juni,Riau,Limbah,0
2020,Juni,Sulawesi Barat,Limbah,0
2020,Juni,Sulawesi Selatan,Limbah,148.92
2020,Juni,Sulawesi Tengah,Limbah,0
2020,Juni,Sulawesi Tenggara,Limbah,0
2020,Juni,Sulawesi Utara,Limbah,0
2020,Juni,Sumatera Barat,Limbah,0
2020,Juni,Sumatera Selatan,Limbah,0
2020,Juni,Sumatera Utara,Limbah,10185.4
2020,Juli,Aceh,Limbah,0
2020,Juli,Bali,Limbah,0
2020,Juli,Banten,Limbah,0
2020,Juli,Bengkulu,Limbah,0
2020,Juli,Daerah Istimewa Yogyakarta,Limbah,0
2020,Juli,Gorontalo,Limbah,482.44
2020,Juli,Impor Bahan Baku,Limbah,0
2020,Juli,Jambi,Limbah,0
2020,Juli,Jawa Barat,Limbah,0
2020,Juli,Jawa Tengah,Limbah,273.05
2020,Juli,Jawa Timur,Limbah,2194.69
2020,Juli,Kalimantan Barat,Limbah,0
2020,Juli,Kalimantan Selatan,Limbah,5020.28
2020,Juli,Kalimantan Tengah,Limbah,0
2020,Juli,Kalimantan Timur,Limbah,0
2020,Juli,Kalimantan Utara,Limbah,0
2020,Juli,Kepulauan Bangka-Belitung,Limbah,0
2020,Juli,Lampung,Limbah,0
2020,Juli,Maluku,Limbah,0
2020,Juli,Maluku Utara,Limbah,0
2020,Juli,Nusa Tenggara Barat,Limbah,0
2020,Juli,Papua,Limbah,0
2020,Juli,Papua Barat,Limbah,0
2020,Juli,Riau,Limbah,0
2020,Juli,Sulawesi Barat,Limbah,0
2020,Juli,Sulawesi Selatan,Limbah,265.01
2020,Juli,Sulawesi Tengah,Limbah,0
2020,Juli,Sulawesi Tenggara,Limbah,0
2020,Juli,Sulawesi Utara,Limbah,0
2020,Juli,Sumatera Barat,Limbah,0
2020,Juli,Sumatera Selatan,Limbah,0
2020,Juli,Sumatera Utara,Limbah,11782.32
2020,Agustus,Aceh,Limbah,0
2020,Agustus,Bali,Limbah,0
2020,Agustus,Banten,Limbah,0
2020,Agustus,Bengkulu,Limbah,0
2020,Agustus,Daerah Istimewa Yogyakarta,Limbah,0
2020,Agustus,Gorontalo,Limbah,217.19
2020,Agustus,Impor Bahan Baku,Limbah,0
2020,Agustus,Jambi,Limbah,0
2020,Agustus,Jawa Barat,Limbah,0
2020,Agustus,Jawa Tengah,Limbah,185.71
2020,Agustus,Jawa Timur,Limbah,1913.59
2020,Agustus,Kalimantan Barat,Limbah,0
2020,Agustus,Kalimantan Selatan,Limbah,16253.78
2020,Agustus,Kalimantan Tengah,Limbah,0
2020,Agustus,Kalimantan Timur,Limbah,0
2020,Agustus,Kalimantan Utara,Limbah,0
2020,Agustus,Kepulauan Bangka-Belitung,Limbah,0
2020,Agustus,Lampung,Limbah,0
2020,Agustus,Maluku,Limbah,0
2020,Agustus,Maluku Utara,Limbah,0
2020,Agustus,Nusa Tenggara Barat,Limbah,0
2020,Agustus,Papua,Limbah,0
2020,Agustus,Papua Barat,Limbah,0
2020,Agustus,Riau,Limbah,0
2020,Agustus,Sulawesi Barat,Limbah,0
2020,Agustus,Sulawesi Selatan,Limbah,0
2020,Agustus,Sulawesi Tengah,Limbah,0
2020,Agustus,Sulawesi Tenggara,Limbah,0
2020,Agustus,Sulawesi Utara,Limbah,0
2020,Agustus,Sumatera Barat,Limbah,0
2020,Agustus,Sumatera Selatan,Limbah,0
2020,Agustus,Sumatera Utara,Limbah,5823.5
2020,September,Aceh,Limbah,0
2020,September,Bali,Limbah,0
2020,September,Banten,Limbah,0
2020,September,Bengkulu,Limbah,0
2020,September,Daerah Istimewa Yogyakarta,Limbah,0
2020,September,Gorontalo,Limbah,299.89
2020,September,Impor Bahan Baku,Limbah,0
2020,September,Jambi,Limbah,0
2020,September,Jawa Barat,Limbah,0
2020,September,Jawa Tengah,Limbah,213.35
2020,September,Jawa Timur,Limbah,2044.03
2020,September,Kalimantan Barat,Limbah,0
2020,September,Kalimantan Selatan,Limbah,19104.64
2020,September,Kalimantan Tengah,Limbah,0
2020,September,Kalimantan Timur,Limbah,0
2020,September,Kalimantan Utara,Limbah,0
2020,September,Kepulauan Bangka-Belitung,Limbah,0
2020,September,Lampung,Limbah,0
2020,September,Maluku,Limbah,0
2020,September,Maluku Utara,Limbah,0
2020,September,Nusa Tenggara Barat,Limbah,0
2020,September,Papua,Limbah,0
2020,September,Papua Barat,Limbah,0
2020,September,Riau,Limbah,0
2020,September,Sulawesi Barat,Limbah,0
2020,September,Sulawesi Selatan,Limbah,0
2020,September,Sulawesi Tengah,Limbah,0
2020,September,Sulawesi Tenggara,Limbah,0
2020,September,Sulawesi Utara,Limbah,0
2020,September,Sumatera Barat,Limbah,0
2020,September,Sumatera Selatan,Limbah,0
2020,September,Sumatera Utara,Limbah,4435.26
2020,Oktober,Aceh,Limbah,0
2020,Oktober,Bali,Limbah,0
2020,Oktober,Banten,Limbah,0
2020,Oktober,Bengkulu,Limbah,0
2020,Oktober,Daerah Istimewa Yogyakarta,Limbah,0
2020,Oktober,Gorontalo,Limbah,186.25
2020,Oktober,Impor Bahan Baku,Limbah,0
2020,Oktober,Jambi,Limbah,0
2020,Oktober,Jawa Barat,Limbah,0
2020,Oktober,Jawa Tengah,Limbah,362.8
2020,Oktober,Jawa Timur,Limbah,1987.6
2020,Oktober,Kalimantan Barat,Limbah,0
2020,Oktober,Kalimantan Selatan,Limbah,23759.79
2020,Oktober,Kalimantan Tengah,Limbah,0
2020,Oktober,Kalimantan Timur,Limbah,0
2020,Oktober,Kalimantan Utara,Limbah,0
2020,Oktober,Kepulauan Bangka-Belitung,Limbah,0
2020,Oktober,Lampung,Limbah,0
2020,Oktober,Maluku,Limbah,0
2020,Oktober,Maluku Utara,Limbah,0
2020,Oktober,Nusa Tenggara Barat,Limbah,0
2020,Oktober,Papua,Limbah,0
2020,Oktober,Papua Barat,Limbah,0
2020,Oktober,Riau,Limbah,0
2020,Oktober,Sulawesi Barat,Limbah,0
2020,Oktober,Sulawesi Selatan,Limbah,0
2020,Oktober,Sulawesi Tengah,Limbah,0
2020,Oktober,Sulawesi Tenggara,Limbah,0
2020,Oktober,Sulawesi Utara,Limbah,0
2020,Oktober,Sumatera Barat,Limbah,0
2020,Oktober,Sumatera Selatan,Limbah,0
2020,Oktober,Sumatera Utara,Limbah,3444.75
2020,November,Aceh,Limbah,0
2020,November,Bali,Limbah,0
2020,November,Banten,Limbah,0
2020,November,Bengkulu,Limbah,0
2020,November,Daerah Istimewa Yogyakarta,Limbah,0
2020,November,Gorontalo,Limbah,457.02
2020,November,Impor Bahan Baku,Limbah,0
2020,November,Jambi,Limbah,0
2020,November,Jawa Barat,Limbah,0
2020,November,Jawa Tengah,Limbah,311.72
2020,November,Jawa Timur,Limbah,1953.29
2020,November,Kalimantan Barat,Limbah,0
2020,November,Kalimantan Selatan,Limbah,22408.39
2020,November,Kalimantan Tengah,Limbah,0
2020,November,Kalimantan Timur,Limbah,0
2020,November,Kalimantan Utara,Limbah,0
2020,November,Kepulauan Bangka-Belitung,Limbah,0
2020,November,Lampung,Limbah,0
2020,November,Maluku,Limbah,0
2020,November,Maluku Utara,Limbah,0
2020,November,Nusa Tenggara Barat,Limbah,0
2020,November,Papua,Limbah,0
2020,November,Papua Barat,Limbah,0
2020,November,Riau,Limbah,0
2020,November,Sulawesi Barat,Limbah,0
2020,November,Sulawesi Selatan,Limbah,0
2020,November,Sulawesi Tengah,Limbah,0
2020,November,Sulawesi Tenggara,Limbah,0
2020,November,Sulawesi Utara,Limbah,0
2020,November,Sumatera Barat,Limbah,0
2020,November,Sumatera Selatan,Limbah,0
2020,November,Sumatera Utara,Limbah,2505.44
2020,Desember,Aceh,Limbah,0
2020,Desember,Bali,Limbah,0
2020,Desember,Banten,Limbah,0
2020,Desember,Bengkulu,Limbah,0
2020,Desember,Daerah Istimewa Yogyakarta,Limbah,0
2020,Desember,Gorontalo,Limbah,74.24
2020,Desember,Impor Bahan Baku,Limbah,0
2020,Desember,Jambi,Limbah,0
2020,Desember,Jawa Barat,Limbah,0
2020,Desember,Jawa Tengah,Limbah,386.26
2020,Desember,Jawa Timur,Limbah,1155.6
2020,Desember,Kalimantan Barat,Limbah,0
2020,Desember,Kalimantan Selatan,Limbah,27170.65
2020,Desember,Kalimantan Tengah,Limbah,0
2020,Desember,Kalimantan Timur,Limbah,0
2020,Desember,Kalimantan Utara,Limbah,0
2020,Desember,Kepulauan Bangka-Belitung,Limbah,0
2020,Desember,Lampung,Limbah,0
2020,Desember,Maluku,Limbah,0
2020,Desember,Maluku Utara,Limbah,0
2020,Desember,Nusa Tenggara Barat,Limbah,0
2020,Desember,Papua,Limbah,0
2020,Desember,Papua Barat,Limbah,0
2020,Desember,Riau,Limbah,0
2020,Desember,Sulawesi Barat,Limbah,0
2020,Desember,Sulawesi Selatan,Limbah,0
2020,Desember,Sulawesi Tengah,Limbah,0
2020,Desember,Sulawesi Tenggara,Limbah,0
2020,Desember,Sulawesi Utara,Limbah,0
2020,Desember,Sumatera Barat,Limbah,0
2020,Desember,Sumatera Selatan,Limbah,0
2020,Desember,Sumatera Utara,Limbah,2627.46
2020,Januari,Aceh,Setengah Jadi,0
2020,Januari,Bali,Setengah Jadi,106.99
2020,Januari,Banten,Setengah Jadi,415.83
2020,Januari,Bengkulu,Setengah Jadi,152.72
2020,Januari,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2020,Januari,Gorontalo,Setengah Jadi,0
2020,Januari,Impor Bahan Baku,Setengah Jadi,631.24
2020,Januari,Jambi,Setengah Jadi,1298.16
2020,Januari,Jawa Barat,Setengah Jadi,700.98
2020,Januari,Jawa Tengah,Setengah Jadi,17111.91
2020,Januari,Jawa Timur,Setengah Jadi,27957.46
2020,Januari,Kalimantan Barat,Setengah Jadi,321.48
2020,Januari,Kalimantan Selatan,Setengah Jadi,1233.12
2020,Januari,Kalimantan Tengah,Setengah Jadi,1752.81
2020,Januari,Kalimantan Timur,Setengah Jadi,0
2020,Januari,Kalimantan Utara,Setengah Jadi,35.51
2020,Januari,Kepulauan Bangka-Belitung,Setengah Jadi,0
2020,Januari,Lampung,Setengah Jadi,2496.83
2020,Januari,Maluku,Setengah Jadi,0
2020,Januari,Maluku Utara,Setengah Jadi,0
2020,Januari,Nusa Tenggara Barat,Setengah Jadi,0
2020,Januari,Papua,Setengah Jadi,0
2020,Januari,Papua Barat,Setengah Jadi,451.99
2020,Januari,Riau,Setengah Jadi,1109.73
2020,Januari,Sulawesi Barat,Setengah Jadi,0
2020,Januari,Sulawesi Selatan,Setengah Jadi,6311.1
2020,Januari,Sulawesi Tengah,Setengah Jadi,0
2020,Januari,Sulawesi Tenggara,Setengah Jadi,0
2020,Januari,Sulawesi Utara,Setengah Jadi,0
2020,Januari,Sumatera Barat,Setengah Jadi,0
2020,Januari,Sumatera Selatan,Setengah Jadi,2510.48
2020,Januari,Sumatera Utara,Setengah Jadi,2534.44
2020,Februari,Aceh,Setengah Jadi,0
2020,Februari,Bali,Setengah Jadi,114.84
2020,Februari,Banten,Setengah Jadi,383.86
2020,Februari,Bengkulu,Setengah Jadi,137.31
2020,Februari,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2020,Februari,Gorontalo,Setengah Jadi,0
2020,Februari,Impor Bahan Baku,Setengah Jadi,203.86
2020,Februari,Jambi,Setengah Jadi,1511.33
2020,Februari,Jawa Barat,Setengah Jadi,745.07
2020,Februari,Jawa Tengah,Setengah Jadi,18861.67
2020,Februari,Jawa Timur,Setengah Jadi,26118.79
2020,Februari,Kalimantan Barat,Setengah Jadi,181.34
2020,Februari,Kalimantan Selatan,Setengah Jadi,1661.44
2020,Februari,Kalimantan Tengah,Setengah Jadi,1939.97
2020,Februari,Kalimantan Timur,Setengah Jadi,0
2020,Februari,Kalimantan Utara,Setengah Jadi,31.87
2020,Februari,Kepulauan Bangka-Belitung,Setengah Jadi,0
2020,Februari,Lampung,Setengah Jadi,2480.15
2020,Februari,Maluku,Setengah Jadi,0
2020,Februari,Maluku Utara,Setengah Jadi,0
2020,Februari,Nusa Tenggara Barat,Setengah Jadi,0
2020,Februari,Papua,Setengah Jadi,0
2020,Februari,Papua Barat,Setengah Jadi,0
2020,Februari,Riau,Setengah Jadi,1314.39
2020,Februari,Sulawesi Barat,Setengah Jadi,0
2020,Februari,Sulawesi Selatan,Setengah Jadi,6113.14
2020,Februari,Sulawesi Tengah,Setengah Jadi,0
2020,Februari,Sulawesi Tenggara,Setengah Jadi,0
2020,Februari,Sulawesi Utara,Setengah Jadi,0
2020,Februari,Sumatera Barat,Setengah Jadi,0
2020,Februari,Sumatera Selatan,Setengah Jadi,2709.81
2020,Februari,Sumatera Utara,Setengah Jadi,2491.52
2020,Maret,Aceh,Setengah Jadi,0
2020,Maret,Bali,Setengah Jadi,113.06
2020,Maret,Banten,Setengah Jadi,491.36
2020,Maret,Bengkulu,Setengah Jadi,106.27
2020,Maret,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2020,Maret,Gorontalo,Setengah Jadi,0
2020,Maret,Impor Bahan Baku,Setengah Jadi,207.13
2020,Maret,Jambi,Setengah Jadi,1697.62
2020,Maret,Jawa Barat,Setengah Jadi,745.74
2020,Maret,Jawa Tengah,Setengah Jadi,21724.48
2020,Maret,Jawa Timur,Setengah Jadi,24515.61
2020,Maret,Kalimantan Barat,Setengah Jadi,83.35
2020,Maret,Kalimantan Selatan,Setengah Jadi,1696.2
2020,Maret,Kalimantan Tengah,Setengah Jadi,1957.29
2020,Maret,Kalimantan Timur,Setengah Jadi,0
2020,Maret,Kalimantan Utara,Setengah Jadi,9.76
2020,Maret,Kepulauan Bangka-Belitung,Setengah Jadi,0
2020,Maret,Lampung,Setengah Jadi,2793.57
2020,Maret,Maluku,Setengah Jadi,0
2020,Maret,Maluku Utara,Setengah Jadi,0
2020,Maret,Nusa Tenggara Barat,Setengah Jadi,0
2020,Maret,Papua,Setengah Jadi,1805.77
2020,Maret,Papua Barat,Setengah Jadi,0
2020,Maret,Riau,Setengah Jadi,1440.85
2020,Maret,Sulawesi Barat,Setengah Jadi,0
2020,Maret,Sulawesi Selatan,Setengah Jadi,6179.42
2020,Maret,Sulawesi Tengah,Setengah Jadi,0
2020,Maret,Sulawesi Tenggara,Setengah Jadi,0
2020,Maret,Sulawesi Utara,Setengah Jadi,0
2020,Maret,Sumatera Barat,Setengah Jadi,0
2020,Maret,Sumatera Selatan,Setengah Jadi,2855.47
2020,Maret,Sumatera Utara,Setengah Jadi,2478.93
2020,April,Aceh,Setengah Jadi,0
2020,April,Bali,Setengah Jadi,35.93
2020,April,Banten,Setengah Jadi,255.98
2020,April,Bengkulu,Setengah Jadi,0
2020,April,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2020,April,Gorontalo,Setengah Jadi,0
2020,April,Impor Bahan Baku,Setengah Jadi,867.01
2020,April,Jambi,Setengah Jadi,2050.46
2020,April,Jawa Barat,Setengah Jadi,613.29
2020,April,Jawa Tengah,Setengah Jadi,19830.55
2020,April,Jawa Timur,Setengah Jadi,22116.07
2020,April,Kalimantan Barat,Setengah Jadi,380.81
2020,April,Kalimantan Selatan,Setengah Jadi,1355.1
2020,April,Kalimantan Tengah,Setengah Jadi,1626.86
2020,April,Kalimantan Timur,Setengah Jadi,0
2020,April,Kalimantan Utara,Setengah Jadi,82.28
2020,April,Kepulauan Bangka-Belitung,Setengah Jadi,0
2020,April,Lampung,Setengah Jadi,2911.48
2020,April,Maluku,Setengah Jadi,0
2020,April,Maluku Utara,Setengah Jadi,0
2020,April,Nusa Tenggara Barat,Setengah Jadi,0
2020,April,Papua,Setengah Jadi,4660.7
2020,April,Papua Barat,Setengah Jadi,1192.12
2020,April,Riau,Setengah Jadi,540.28
2020,April,Sulawesi Barat,Setengah Jadi,0
2020,April,Sulawesi Selatan,Setengah Jadi,4983.84
2020,April,Sulawesi Tengah,Setengah Jadi,0
2020,April,Sulawesi Tenggara,Setengah Jadi,0
2020,April,Sulawesi Utara,Setengah Jadi,0
2020,April,Sumatera Barat,Setengah Jadi,0
2020,April,Sumatera Selatan,Setengah Jadi,1873.81
2020,April,Sumatera Utara,Setengah Jadi,1938.03
2020,Mei,Aceh,Setengah Jadi,0
2020,Mei,Bali,Setengah Jadi,0
2020,Mei,Banten,Setengah Jadi,602.99
2020,Mei,Bengkulu,Setengah Jadi,0
2020,Mei,Daerah Istimewa Yogyakarta,Setengah Jadi,0
2020,Mei,Gorontalo,Setengah Jadi,0
2020,Mei,Impor Bahan Baku,Setengah Jadi,651.53
2020,Mei,Jambi,Setengah Jadi,1644.82
2020,Mei,Jawa Barat,Setengah Jadi,0
2020,Mei,Jawa Tengah,Setengah Jadi,17724.79
2020,Mei,Jawa Timur,Setengah Jadi,14873.66
2020,Mei,Kalimantan Barat,Setengah Jadi,25.72
2020,Mei,Kalimantan Selatan,Setengah Jadi,605.02
2020,Mei,Kalimantan Tengah,Setengah Jadi,3010.74
2020,Mei,Kalimantan Timur,Setengah Jadi,109.86
2020,Mei,Kalimantan Utara,Setengah Jadi,140.88
2020,Mei,Kepulauan Bangka-Belitung,Setengah Jadi,0
2020,Mei,Lampung,Setengah Jadi,2045.47
2020,Mei,Maluku,Setengah Jadi,0
2020,Mei,Maluku Utara,Setengah Jadi,0
2020,Mei,Nusa Tenggara Barat,Setengah Jadi,0
2020,Mei,Papua,Setengah Jadi,5562.71
2020,Mei,Papua Barat,Setengah Jadi,1512.06
2020,Mei,Riau,Setengah Jadi,0
2020,Mei,Sulawesi Barat,Setengah Jadi,0
2020,Mei,Sulawesi Selatan,Setengah Jadi,2011.54
2020,Mei,Sulawesi Tengah,Setengah Jadi,0
