tahun,bulan,provinsi,kelompok,volume,,,,,
2019,Agustus,Jawa Timur,Kelompok Meranti,1878,,,,,
2019,Agustus,Kalimantan Barat,Kelompok Meranti,7047,,,,,
2019,Agustus,Kalimantan Selatan,Kelompok Meranti,4478,,,,,
2019,Agustus,Kalimantan Tengah,Kelompok Meranti,154016,,,,,
2019,Agustus,Kalimantan Timur,Kelompok Meranti,171560,,,,,
2019,Agustus,Kalimantan Utara,Kelompok Meranti,77409,,,,,
2019,Agustus,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Agustus,Maluku,Kelompok Meranti,13829,,,,,
2019,Agustus,Maluku Utara,Kelompok Meranti,12413,,,,,
2019,Agustus,Nangroe Aceh Darussalam,Kelompok Meranti,240,,,,,
2019,Agustus,Nusa Tenggara Barat,Kelompok Meranti,83,,,,,
2019,Agustus,Papua,Kelompok Meranti,10815,,,,,
2019,Agustus,Papua Barat,Kelompok Meranti,10681,,,,,
2019,Agustus,Riau,Kelompok Meranti,413,,,,,
2019,Agustus,Sulawesi Barat,Kelompok Meranti,15,,,,,
2019,Agustus,Sulawesi Selatan,Kelompok Meranti,465,,,,,
2019,Agustus,Sulawesi Tengah,Kelompok Meranti,1299,,,,,
2019,Agustus,Sulawesi Tenggara,Kelompok Meranti,394,,,,,
2019,Agustus,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Agustus,Sumatera Barat,Kelompok Meranti,3915,,,,,
2019,Agustus,Sumatera Selatan,Kelompok Meranti,56,,,,,
2019,Agustus,Sumatera Utara,Kelompok Meranti,3359,,,,,
2019,September,Banten,Kelompok Meranti,123,,,,,
2019,September,Bengkulu,Kelompok Meranti,150,,,,,
2019,September,Gorontalo,Kelompok Meranti,37,,,,,
2019,September,Jambi,Kelompok Meranti,4400,,,,,
2019,September,Jawa Barat,Kelompok Meranti,0,,,,,
2019,September,Jawa Tengah,Kelompok Meranti,557,,,,,
2019,September,Jawa Timur,Kelompok Meranti,1319,,,,,
2019,September,Kalimantan Barat,Kelompok Meranti,10858,,,,,
2019,September,Kalimantan Selatan,Kelompok Meranti,532,,,,,
2019,September,Kalimantan Tengah,Kelompok Meranti,171733,,,,,
2019,September,Kalimantan Timur,Kelompok Meranti,113596,,,,,
2019,September,Kalimantan Utara,Kelompok Meranti,78048,,,,,
2019,September,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,September,Maluku,Kelompok Meranti,21505,,,,,
2019,September,Maluku Utara,Kelompok Meranti,13738,,,,,
2019,September,Nangroe Aceh Darussalam,Kelompok Meranti,666,,,,,
2019,September,Nusa Tenggara Barat,Kelompok Meranti,93,,,,,
2019,September,Papua,Kelompok Meranti,12147,,,,,
2019,September,Papua Barat,Kelompok Meranti,7654,,,,,
2019,September,Riau,Kelompok Meranti,878,,,,,
2019,September,Sulawesi Barat,Kelompok Meranti,254,,,,,
2019,September,Sulawesi Selatan,Kelompok Meranti,118,,,,,
2019,September,Sulawesi Tengah,Kelompok Meranti,2388,,,,,
2019,September,Sulawesi Tenggara,Kelompok Meranti,1412,,,,,
2019,September,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,September,Sumatera Barat,Kelompok Meranti,11010,,,,,
2019,September,Sumatera Selatan,Kelompok Meranti,103,,,,,
2019,September,Sumatera Utara,Kelompok Meranti,8553,,,,,
2019,Oktober,Banten,Kelompok Meranti,49,,,,,
2019,Oktober,Bengkulu,Kelompok Meranti,358,,,,,
2019,Oktober,Gorontalo,Kelompok Meranti,0,,,,,
2019,Oktober,Jambi,Kelompok Meranti,2854,,,,,
2019,Oktober,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Oktober,Jawa Tengah,Kelompok Meranti,160,,,,,
2019,Oktober,Jawa Timur,Kelompok Meranti,971,,,,,
2019,Oktober,Kalimantan Barat,Kelompok Meranti,15992,,,,,
2019,Oktober,Kalimantan Selatan,Kelompok Meranti,3434,,,,,
2019,Oktober,Kalimantan Tengah,Kelompok Meranti,198303,,,,,
2019,Oktober,Kalimantan Timur,Kelompok Meranti,144966,,,,,
2019,Oktober,Kalimantan Utara,Kelompok Meranti,81019,,,,,
2019,Oktober,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,Oktober,Maluku,Kelompok Meranti,35999,,,,,
2019,Oktober,Maluku Utara,Kelompok Meranti,4415,,,,,
2019,Oktober,Nangroe Aceh Darussalam,Kelompok Meranti,0,,,,,
2019,Oktober,Nusa Tenggara Barat,Kelompok Meranti,435,,,,,
2019,Oktober,Papua,Kelompok Meranti,8199,,,,,
2019,Oktober,Papua Barat,Kelompok Meranti,9665,,,,,
2019,Oktober,Riau,Kelompok Meranti,192,,,,,
2019,Oktober,Sulawesi Barat,Kelompok Meranti,30,,,,,
2019,Oktober,Sulawesi Selatan,Kelompok Meranti,95,,,,,
2019,Oktober,Sulawesi Tengah,Kelompok Meranti,2088,,,,,
2019,Oktober,Sulawesi Tenggara,Kelompok Meranti,1002,,,,,
2019,Oktober,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Oktober,Sumatera Barat,Kelompok Meranti,20947,,,,,
2019,Oktober,Sumatera Selatan,Kelompok Meranti,14,,,,,
2019,Oktober,Sumatera Utara,Kelompok Meranti,291,,,,,
2019,November,Banten,Kelompok Meranti,0,,,,,
2019,November,Bengkulu,Kelompok Meranti,547,,,,,
2019,November,Gorontalo,Kelompok Meranti,88,,,,,
2019,November,Jambi,Kelompok Meranti,3001,,,,,
2019,November,Jawa Barat,Kelompok Meranti,0,,,,,
2019,November,Jawa Tengah,Kelompok Meranti,54,,,,,
2019,November,Jawa Timur,Kelompok Meranti,657,,,,,
2019,November,Kalimantan Barat,Kelompok Meranti,30925,,,,,
2019,November,Kalimantan Selatan,Kelompok Meranti,2782,,,,,
2019,November,Kalimantan Tengah,Kelompok Meranti,283304,,,,,
2019,November,Kalimantan Timur,Kelompok Meranti,114574,,,,,
2019,November,Kalimantan Utara,Kelompok Meranti,84092,,,,,
2019,November,Kepulauan Riau,Kelompok Meranti,0,,,,,
2019,November,Maluku,Kelompok Meranti,33946,,,,,
2019,November,Maluku Utara,Kelompok Meranti,8993,,,,,
2019,November,Nangroe Aceh Darussalam,Kelompok Meranti,569,,,,,
2019,November,Nusa Tenggara Barat,Kelompok Meranti,186,,,,,
2019,November,Papua,Kelompok Meranti,5045,,,,,
2019,November,Papua Barat,Kelompok Meranti,10397,,,,,
2019,November,Riau,Kelompok Meranti,0,,,,,
2019,November,Sulawesi Barat,Kelompok Meranti,10,,,,,
2019,November,Sulawesi Selatan,Kelompok Meranti,456,,,,,
2019,November,Sulawesi Tengah,Kelompok Meranti,3311,,,,,
2019,November,Sulawesi Tenggara,Kelompok Meranti,590,,,,,
2019,November,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,November,Sumatera Barat,Kelompok Meranti,7753,,,,,
2019,November,Sumatera Selatan,Kelompok Meranti,115,,,,,
2019,November,Sumatera Utara,Kelompok Meranti,5203,,,,,
2019,Desember,Banten,Kelompok Meranti,0,,,,,
2019,Desember,Bengkulu,Kelompok Meranti,309,,,,,
2019,Desember,Gorontalo,Kelompok Meranti,28,,,,,
2019,Desember,Jambi,Kelompok Meranti,1458,,,,,
2019,Desember,Jawa Barat,Kelompok Meranti,0,,,,,
2019,Desember,Jawa Tengah,Kelompok Meranti,2,,,,,
2019,Desember,Jawa Timur,Kelompok Meranti,297,,,,,
2019,Desember,Kalimantan Barat,Kelompok Meranti,57196,,,,,
2019,Desember,Kalimantan Selatan,Kelompok Meranti,599,,,,,
2019,Desember,Kalimantan Tengah,Kelompok Meranti,345469,,,,,
2019,Desember,Kalimantan Timur,Kelompok Meranti,184819,,,,,
2019,Desember,Kalimantan Utara,Kelompok Meranti,63238,,,,,
2019,Desember,Kepulauan Riau,Kelompok Meranti,17,,,,,
2019,Desember,Maluku,Kelompok Meranti,45203,,,,,
2019,Desember,Maluku Utara,Kelompok Meranti,14179,,,,,
2019,Desember,Nangroe Aceh Darussalam,Kelompok Meranti,0,,,,,
2019,Desember,Nusa Tenggara Barat,Kelompok Meranti,513,,,,,
2019,Desember,Papua,Kelompok Meranti,5581,,,,,
2019,Desember,Papua Barat,Kelompok Meranti,6981,,,,,
2019,Desember,Riau,Kelompok Meranti,1370,,,,,
2019,Desember,Sulawesi Barat,Kelompok Meranti,151,,,,,
2019,Desember,Sulawesi Selatan,Kelompok Meranti,601,,,,,
2019,Desember,Sulawesi Tengah,Kelompok Meranti,7328,,,,,
2019,Desember,Sulawesi Tenggara,Kelompok Meranti,2381,,,,,
2019,Desember,Sulawesi Utara,Kelompok Meranti,0,,,,,
2019,Desember,Sumatera Barat,Kelompok Meranti,11764,,,,,
2019,Desember,Sumatera Selatan,Kelompok Meranti,668,,,,,
2019,Desember,Sumatera Utara,Kelompok Meranti,13481,,,,,
2019,Januari,Banten,Rimba Campuran,0,,,,,
2019,Januari,Bengkulu,Rimba Campuran,0,,,,,
2019,Januari,Gorontalo,Rimba Campuran,585,,,,,
2019,Januari,Jambi,Rimba Campuran,51894,,,,,
2019,Januari,Jawa Barat,Rimba Campuran,0,,,,,
2019,Januari,Jawa Tengah,Rimba Campuran,0,,,,,
2019,Januari,Jawa Timur,Rimba Campuran,0,,,,,
2019,Januari,Kalimantan Barat,Rimba Campuran,1731,,,,,
2019,Januari,Kalimantan Selatan,Rimba Campuran,601,,,,,
2019,Januari,Kalimantan Tengah,Rimba Campuran,80797,,,,,
2019,Januari,Kalimantan Timur,Rimba Campuran,83547,,,,,
2019,Januari,Kalimantan Utara,Rimba Campuran,8163,,,,,
2019,Januari,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,Januari,Maluku,Rimba Campuran,4204,,,,,
2019,Januari,Maluku Utara,Rimba Campuran,3683,,,,,
2019,Januari,Nangroe Aceh Darussalam,Rimba Campuran,151,,,,,
2019,Januari,Nusa Tenggara Barat,Rimba Campuran,0,,,,,
2019,Januari,Papua,Rimba Campuran,64010,,,,,
2019,Januari,Papua Barat,Rimba Campuran,5712,,,,,
2019,Januari,Riau,Rimba Campuran,143820,,,,,
2019,Januari,Sulawesi Barat,Rimba Campuran,7,,,,,
2019,Januari,Sulawesi Selatan,Rimba Campuran,733,,,,,
2019,Januari,Sulawesi Tengah,Rimba Campuran,1422,,,,,
2019,Januari,Sulawesi Tenggara,Rimba Campuran,2276,,,,,
2019,Januari,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Januari,Sumatera Barat,Rimba Campuran,263,,,,,
2019,Januari,Sumatera Selatan,Rimba Campuran,150238,,,,,
2019,Januari,Sumatera Utara,Rimba Campuran,49272,,,,,
2019,Februari,Banten,Rimba Campuran,47,,,,,
2019,Februari,Bengkulu,Rimba Campuran,0,,,,,
2019,Februari,Gorontalo,Rimba Campuran,50,,,,,
2019,Februari,Jambi,Rimba Campuran,61792,,,,,
2019,Februari,Jawa Barat,Rimba Campuran,4,,,,,
2019,Februari,Jawa Tengah,Rimba Campuran,0,,,,,
2019,Februari,Jawa Timur,Rimba Campuran,822,,,,,
2019,Februari,Kalimantan Barat,Rimba Campuran,5883,,,,,
2019,Februari,Kalimantan Selatan,Rimba Campuran,514,,,,,
2019,Februari,Kalimantan Tengah,Rimba Campuran,72015,,,,,
2019,Februari,Kalimantan Timur,Rimba Campuran,101570,,,,,
2019,Februari,Kalimantan Utara,Rimba Campuran,6437,,,,,
2019,Februari,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,Februari,Maluku,Rimba Campuran,12091,,,,,
2019,Februari,Maluku Utara,Rimba Campuran,1863,,,,,
2019,Februari,Nangroe Aceh Darussalam,Rimba Campuran,879,,,,,
2019,Februari,Nusa Tenggara Barat,Rimba Campuran,32,,,,,
2019,Februari,Papua,Rimba Campuran,15413,,,,,
2019,Februari,Papua Barat,Rimba Campuran,10550,,,,,
2019,Februari,Riau,Rimba Campuran,133537,,,,,
2019,Februari,Sulawesi Barat,Rimba Campuran,19,,,,,
2019,Februari,Sulawesi Selatan,Rimba Campuran,737,,,,,
2019,Februari,Sulawesi Tengah,Rimba Campuran,1488,,,,,
2019,Februari,Sulawesi Tenggara,Rimba Campuran,2955,,,,,
2019,Februari,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Februari,Sumatera Barat,Rimba Campuran,0,,,,,
2019,Februari,Sumatera Selatan,Rimba Campuran,172650,,,,,
2019,Februari,Sumatera Utara,Rimba Campuran,78205,,,,,
2019,Maret,Banten,Rimba Campuran,24,,,,,
2019,Maret,Bengkulu,Rimba Campuran,68,,,,,
2019,Maret,Gorontalo,Rimba Campuran,498,,,,,
2019,Maret,Jambi,Rimba Campuran,90782,,,,,
2019,Maret,Jawa Barat,Rimba Campuran,0,,,,,
2019,Maret,Jawa Tengah,Rimba Campuran,710,,,,,
2019,Maret,Jawa Timur,Rimba Campuran,3180,,,,,
2019,Maret,Kalimantan Barat,Rimba Campuran,5809,,,,,
2019,Maret,Kalimantan Selatan,Rimba Campuran,447,,,,,
2019,Maret,Kalimantan Tengah,Rimba Campuran,99334,,,,,
2019,Maret,Kalimantan Timur,Rimba Campuran,115404,,,,,
2019,Maret,Kalimantan Utara,Rimba Campuran,15314,,,,,
2019,Maret,Kepulauan Riau,Rimba Campuran,2,,,,,
2019,Maret,Maluku,Rimba Campuran,9156,,,,,
2019,Maret,Maluku Utara,Rimba Campuran,5954,,,,,
2019,Maret,Nangroe Aceh Darussalam,Rimba Campuran,534,,,,,
2019,Maret,Nusa Tenggara Barat,Rimba Campuran,93,,,,,
2019,Maret,Papua,Rimba Campuran,16964,,,,,
2019,Maret,Papua Barat,Rimba Campuran,11747,,,,,
2019,Maret,Riau,Rimba Campuran,175410,,,,,
2019,Maret,Sulawesi Barat,Rimba Campuran,411,,,,,
2019,Maret,Sulawesi Selatan,Rimba Campuran,0,,,,,
2019,Maret,Sulawesi Tengah,Rimba Campuran,4716,,,,,
2019,Maret,Sulawesi Tenggara,Rimba Campuran,4813,,,,,
2019,Maret,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Maret,Sumatera Barat,Rimba Campuran,28,,,,,
2019,Maret,Sumatera Selatan,Rimba Campuran,180890,,,,,
2019,Maret,Sumatera Utara,Rimba Campuran,124785,,,,,
2019,April,Banten,Rimba Campuran,22,,,,,
2019,April,Bengkulu,Rimba Campuran,5,,,,,
2019,April,Gorontalo,Rimba Campuran,0,,,,,
2019,April,Jambi,Rimba Campuran,126501,,,,,
2019,April,Jawa Barat,Rimba Campuran,153,,,,,
2019,April,Jawa Tengah,Rimba Campuran,1259,,,,,
2019,April,Jawa Timur,Rimba Campuran,5755,,,,,
2019,April,Kalimantan Barat,Rimba Campuran,7975,,,,,
2019,April,Kalimantan Selatan,Rimba Campuran,441,,,,,
2019,April,Kalimantan Tengah,Rimba Campuran,124435,,,,,
2019,April,Kalimantan Timur,Rimba Campuran,87464,,,,,
2019,April,Kalimantan Utara,Rimba Campuran,7270,,,,,
2019,April,Kepulauan Riau,Rimba Campuran,111,,,,,
2019,April,Maluku,Rimba Campuran,2951,,,,,
2019,April,Maluku Utara,Rimba Campuran,5670,,,,,
2019,April,Nangroe Aceh Darussalam,Rimba Campuran,793,,,,,
2019,April,Nusa Tenggara Barat,Rimba Campuran,0,,,,,
2019,April,Papua,Rimba Campuran,14390,,,,,
2019,April,Papua Barat,Rimba Campuran,16087,,,,,
2019,April,Riau,Rimba Campuran,188824,,,,,
2019,April,Sulawesi Barat,Rimba Campuran,520,,,,,
2019,April,Sulawesi Selatan,Rimba Campuran,657,,,,,
2019,April,Sulawesi Tengah,Rimba Campuran,1237,,,,,
2019,April,Sulawesi Tenggara,Rimba Campuran,2391,,,,,
2019,April,Sulawesi Utara,Rimba Campuran,144,,,,,
2019,April,Sumatera Barat,Rimba Campuran,91,,,,,
2019,April,Sumatera Selatan,Rimba Campuran,194212,,,,,
2019,April,Sumatera Utara,Rimba Campuran,95917,,,,,
2019,Mei,Banten,Rimba Campuran,13,,,,,
2019,Mei,Bengkulu,Rimba Campuran,119,,,,,
2019,Mei,Gorontalo,Rimba Campuran,0,,,,,
2019,Mei,Jambi,Rimba Campuran,139468,,,,,
2019,Mei,Jawa Barat,Rimba Campuran,144,,,,,
2019,Mei,Jawa Tengah,Rimba Campuran,1088,,,,,
2019,Mei,Jawa Timur,Rimba Campuran,6530,,,,,
2019,Mei,Kalimantan Barat,Rimba Campuran,6262,,,,,
2019,Mei,Kalimantan Selatan,Rimba Campuran,1046,,,,,
2019,Mei,Kalimantan Tengah,Rimba Campuran,99900,,,,,
2019,Mei,Kalimantan Timur,Rimba Campuran,124577,,,,,
2019,Mei,Kalimantan Utara,Rimba Campuran,9077,,,,,
2019,Mei,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,Mei,Maluku,Rimba Campuran,7901,,,,,
2019,Mei,Maluku Utara,Rimba Campuran,5397,,,,,
2019,Mei,Nangroe Aceh Darussalam,Rimba Campuran,56,,,,,
2019,Mei,Nusa Tenggara Barat,Rimba Campuran,50,,,,,
2019,Mei,Papua,Rimba Campuran,21402,,,,,
2019,Mei,Papua Barat,Rimba Campuran,19115,,,,,
2019,Mei,Riau,Rimba Campuran,269296,,,,,
2019,Mei,Sulawesi Barat,Rimba Campuran,202,,,,,
2019,Mei,Sulawesi Selatan,Rimba Campuran,462,,,,,
2019,Mei,Sulawesi Tengah,Rimba Campuran,2391,,,,,
2019,Mei,Sulawesi Tenggara,Rimba Campuran,2238,,,,,
2019,Mei,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Mei,Sumatera Barat,Rimba Campuran,225,,,,,
2019,Mei,Sumatera Selatan,Rimba Campuran,207370,,,,,
2019,Mei,Sumatera Utara,Rimba Campuran,116570,,,,,
2019,Juni,Banten,Rimba Campuran,0,,,,,
2019,Juni,Bengkulu,Rimba Campuran,0,,,,,
2019,Juni,Gorontalo,Rimba Campuran,0,,,,,
2019,Juni,Jambi,Rimba Campuran,63192,,,,,
2019,Juni,Jawa Barat,Rimba Campuran,235,,,,,
2019,Juni,Jawa Tengah,Rimba Campuran,454,,,,,
2019,Juni,Jawa Timur,Rimba Campuran,3146,,,,,
2019,Juni,Kalimantan Barat,Rimba Campuran,3458,,,,,
2019,Juni,Kalimantan Selatan,Rimba Campuran,210,,,,,
2019,Juni,Kalimantan Tengah,Rimba Campuran,36316,,,,,
2019,Juni,Kalimantan Timur,Rimba Campuran,45705,,,,,
2019,Juni,Kalimantan Utara,Rimba Campuran,4130,,,,,
2019,Juni,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,Juni,Maluku,Rimba Campuran,3425,,,,,
2019,Juni,Maluku Utara,Rimba Campuran,2087,,,,,
2019,Juni,Nangroe Aceh Darussalam,Rimba Campuran,772,,,,,
2019,Juni,Nusa Tenggara Barat,Rimba Campuran,1356,,,,,
2019,Juni,Papua,Rimba Campuran,15716,,,,,
2019,Juni,Papua Barat,Rimba Campuran,17455,,,,,
2019,Juni,Riau,Rimba Campuran,156675,,,,,
2019,Juni,Sulawesi Barat,Rimba Campuran,82,,,,,
2019,Juni,Sulawesi Selatan,Rimba Campuran,0,,,,,
2019,Juni,Sulawesi Tengah,Rimba Campuran,1285,,,,,
2019,Juni,Sulawesi Tenggara,Rimba Campuran,1220,,,,,
2019,Juni,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Juni,Sumatera Barat,Rimba Campuran,633,,,,,
2019,Juni,Sumatera Selatan,Rimba Campuran,114373,,,,,
2019,Juni,Sumatera Utara,Rimba Campuran,77136,,,,,
2019,Juli,Banten,Rimba Campuran,8,,,,,
2019,Juli,Bengkulu,Rimba Campuran,223,,,,,
2019,Juli,Gorontalo,Rimba Campuran,241,,,,,
2019,Juli,Jambi,Rimba Campuran,166389,,,,,
2019,Juli,Jawa Barat,Rimba Campuran,135,,,,,
2019,Juli,Jawa Tengah,Rimba Campuran,929,,,,,
2019,Juli,Jawa Timur,Rimba Campuran,9618,,,,,
2019,Juli,Kalimantan Barat,Rimba Campuran,4264,,,,,
2019,Juli,Kalimantan Selatan,Rimba Campuran,734,,,,,
2019,Juli,Kalimantan Tengah,Rimba Campuran,98505,,,,,
2019,Juli,Kalimantan Timur,Rimba Campuran,153688,,,,,
2019,Juli,Kalimantan Utara,Rimba Campuran,11198,,,,,
2019,Juli,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,Juli,Maluku,Rimba Campuran,3343,,,,,
2019,Juli,Maluku Utara,Rimba Campuran,6207,,,,,
2019,Juli,Nangroe Aceh Darussalam,Rimba Campuran,74,,,,,
2019,Juli,Nusa Tenggara Barat,Rimba Campuran,1186,,,,,
2019,Juli,Papua,Rimba Campuran,15207,,,,,
2019,Juli,Papua Barat,Rimba Campuran,14142,,,,,
2019,Juli,Riau,Rimba Campuran,340763,,,,,
2019,Juli,Sulawesi Barat,Rimba Campuran,1051,,,,,
2019,Juli,Sulawesi Selatan,Rimba Campuran,2991,,,,,
2019,Juli,Sulawesi Tengah,Rimba Campuran,2298,,,,,
2019,Juli,Sulawesi Tenggara,Rimba Campuran,2300,,,,,
2019,Juli,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Juli,Sumatera Barat,Rimba Campuran,588,,,,,
2019,Juli,Sumatera Selatan,Rimba Campuran,193124,,,,,
2019,Juli,Sumatera Utara,Rimba Campuran,147515,,,,,
2019,Agustus,Banten,Rimba Campuran,11,,,,,
2019,Agustus,Bengkulu,Rimba Campuran,101,,,,,
2019,Agustus,Gorontalo,Rimba Campuran,1068,,,,,
2019,Agustus,Jambi,Rimba Campuran,115624,,,,,
2019,Agustus,Jawa Barat,Rimba Campuran,122,,,,,
2019,Agustus,Jawa Tengah,Rimba Campuran,759,,,,,
2019,Agustus,Jawa Timur,Rimba Campuran,8745,,,,,
2019,Agustus,Kalimantan Barat,Rimba Campuran,5528,,,,,
2019,Agustus,Kalimantan Selatan,Rimba Campuran,2280,,,,,
2019,Agustus,Kalimantan Tengah,Rimba Campuran,92072,,,,,
2019,Agustus,Kalimantan Timur,Rimba Campuran,146570,,,,,
2019,Agustus,Kalimantan Utara,Rimba Campuran,13340,,,,,
2019,Agustus,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,Agustus,Maluku,Rimba Campuran,6029,,,,,
2019,Agustus,Maluku Utara,Rimba Campuran,7609,,,,,
2019,Agustus,Nangroe Aceh Darussalam,Rimba Campuran,249,,,,,
2019,Agustus,Nusa Tenggara Barat,Rimba Campuran,3708,,,,,
2019,Agustus,Papua,Rimba Campuran,16257,,,,,
2019,Agustus,Papua Barat,Rimba Campuran,14597,,,,,
2019,Agustus,Riau,Rimba Campuran,366723,,,,,
2019,Agustus,Sulawesi Barat,Rimba Campuran,85,,,,,
2019,Agustus,Sulawesi Selatan,Rimba Campuran,1005,,,,,
2019,Agustus,Sulawesi Tengah,Rimba Campuran,5641,,,,,
2019,Agustus,Sulawesi Tenggara,Rimba Campuran,2250,,,,,
2019,Agustus,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Agustus,Sumatera Barat,Rimba Campuran,884,,,,,
2019,Agustus,Sumatera Selatan,Rimba Campuran,149072,,,,,
2019,Agustus,Sumatera Utara,Rimba Campuran,104095,,,,,
2019,September,Banten,Rimba Campuran,30,,,,,
2019,September,Bengkulu,Rimba Campuran,0,,,,,
2019,September,Gorontalo,Rimba Campuran,425,,,,,
2019,September,Jambi,Rimba Campuran,136946,,,,,
2019,September,Jawa Barat,Rimba Campuran,101,,,,,
2019,September,Jawa Tengah,Rimba Campuran,224,,,,,
2019,September,Jawa Timur,Rimba Campuran,8595,,,,,
2019,September,Kalimantan Barat,Rimba Campuran,11308,,,,,
2019,September,Kalimantan Selatan,Rimba Campuran,1955,,,,,
2019,September,Kalimantan Tengah,Rimba Campuran,97611,,,,,
2019,September,Kalimantan Timur,Rimba Campuran,154557,,,,,
2019,September,Kalimantan Utara,Rimba Campuran,9485,,,,,
2019,September,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,September,Maluku,Rimba Campuran,4717,,,,,
2019,September,Maluku Utara,Rimba Campuran,6869,,,,,
2019,September,Nangroe Aceh Darussalam,Rimba Campuran,433,,,,,
2019,September,Nusa Tenggara Barat,Rimba Campuran,2678,,,,,
2019,September,Papua,Rimba Campuran,31721,,,,,
2019,September,Papua Barat,Rimba Campuran,12521,,,,,
2019,September,Riau,Rimba Campuran,421491,,,,,
2019,September,Sulawesi Barat,Rimba Campuran,991,,,,,
2019,September,Sulawesi Selatan,Rimba Campuran,802,,,,,
2019,September,Sulawesi Tengah,Rimba Campuran,4321,,,,,
2019,September,Sulawesi Tenggara,Rimba Campuran,3918,,,,,
2019,September,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,September,Sumatera Barat,Rimba Campuran,126,,,,,
2019,September,Sumatera Selatan,Rimba Campuran,210460,,,,,
2019,September,Sumatera Utara,Rimba Campuran,109044,,,,,
2019,Oktober,Banten,Rimba Campuran,0,,,,,
2019,Oktober,Bengkulu,Rimba Campuran,52,,,,,
2019,Oktober,Gorontalo,Rimba Campuran,0,,,,,
2019,Oktober,Jambi,Rimba Campuran,165318,,,,,
2019,Oktober,Jawa Barat,Rimba Campuran,52,,,,,
2019,Oktober,Jawa Tengah,Rimba Campuran,298,,,,,
2019,Oktober,Jawa Timur,Rimba Campuran,8286,,,,,
2019,Oktober,Kalimantan Barat,Rimba Campuran,10981,,,,,
2019,Oktober,Kalimantan Selatan,Rimba Campuran,717,,,,,
2019,Oktober,Kalimantan Tengah,Rimba Campuran,73950,,,,,
2019,Oktober,Kalimantan Timur,Rimba Campuran,191210,,,,,
2019,Oktober,Kalimantan Utara,Rimba Campuran,13897,,,,,
2019,Oktober,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,Oktober,Maluku,Rimba Campuran,1788,,,,,
2019,Oktober,Maluku Utara,Rimba Campuran,3885,,,,,
2019,Oktober,Nangroe Aceh Darussalam,Rimba Campuran,0,,,,,
2019,Oktober,Nusa Tenggara Barat,Rimba Campuran,8949,,,,,
2019,Oktober,Papua,Rimba Campuran,14940,,,,,
2019,Oktober,Papua Barat,Rimba Campuran,23351,,,,,
2019,Oktober,Riau,Rimba Campuran,364991,,,,,
2019,Oktober,Sulawesi Barat,Rimba Campuran,136,,,,,
2019,Oktober,Sulawesi Selatan,Rimba Campuran,114,,,,,
2019,Oktober,Sulawesi Tengah,Rimba Campuran,5283,,,,,
2019,Oktober,Sulawesi Tenggara,Rimba Campuran,3053,,,,,
2019,Oktober,Sulawesi Utara,Rimba Campuran,0,,,,,
2019,Oktober,Sumatera Barat,Rimba Campuran,593,,,,,
2019,Oktober,Sumatera Selatan,Rimba Campuran,179207,,,,,
2019,Oktober,Sumatera Utara,Rimba Campuran,98472,,,,,
2019,November,Banten,Rimba Campuran,4,,,,,
2019,November,Bengkulu,Rimba Campuran,8,,,,,
2019,November,Gorontalo,Rimba Campuran,852,,,,,
2019,November,Jambi,Rimba Campuran,142451,,,,,
2019,November,Jawa Barat,Rimba Campuran,33,,,,,
2019,November,Jawa Tengah,Rimba Campuran,43,,,,,
2019,November,Jawa Timur,Rimba Campuran,1968,,,,,
2019,November,Kalimantan Barat,Rimba Campuran,6700,,,,,
2019,November,Kalimantan Selatan,Rimba Campuran,2231,,,,,
2019,November,Kalimantan Tengah,Rimba Campuran,85811,,,,,
2019,November,Kalimantan Timur,Rimba Campuran,175462,,,,,
2019,November,Kalimantan Utara,Rimba Campuran,15106,,,,,
2019,November,Kepulauan Riau,Rimba Campuran,0,,,,,
2019,November,Maluku,Rimba Campuran,1716,,,,,
2019,November,Maluku Utara,Rimba Campuran,3409,,,,,
2019,November,Nangroe Aceh Darussalam,Rimba Campuran,111,,,,,
2019,November,Nusa Tenggara Barat,Rimba Campuran,3479,,,,,
